2.998844231231027613e-01,2.022178506899843624e-15
3.054709671159968054e-01,1.941458208665139002e-15
3.111615827824359970e-01,1.864864115615180696e-15
3.169582088726115021e-01,1.792224676524058865e-15
3.228628202536730218e-01,1.723375689395201444e-15
3.288774285825510346e-01,1.658159855699574606e-15
3.350040829913132900e-01,1.596426347538886362e-15
3.412448707852889229e-01,1.538030388336351906e-15
3.476019181541977754e-01,1.482832847990923088e-15
3.540773908965269556e-01,1.430699853760923537e-15
3.606734951574028236e-01,1.381502418453625376e-15
3.673924781802074269e-01,1.335116087769389297e-15
3.742366290721980682e-01,1.291420608861327086e-15
3.812082795843887983e-01,1.250299622302007640e-15
3.883098049059605095e-01,1.211640379676220949e-15
3.955436244734701345e-01,1.175333488924930964e-15
4.029122027951347884e-01,1.141272689337204800e-15
4.104180502904709038e-01,1.109354657718394091e-15
4.180637241455757991e-01,1.079478846757890494e-15
4.258518291843414461e-01,1.051547355992634900e-15
4.337850187558989212e-01,1.025464835038413798e-15
4.418659956385941334e-01,1.001138417974941027e-15
4.500975129608046355e-01,9.784776869658016358e-16
4.584823751389096036e-01,9.573946624181668349e-16
4.670234388327330621e-01,9.378038162880284964e-16
4.757236139187884794e-01,9.196221045590302623e-16
4.845858644816490868e-01,9.027690145034006753e-16
4.936132098237911991e-01,8.871666220971898667e-16
5.028087254942474882e-01,8.727396549207972022e-16
5.121755443364236493e-01,8.594155560269798334e-16
5.217168575554343990e-01,8.471245445861297641e-16
5.314359158053235666e-01,8.357996695951982483e-16
5.413360302965375404e-01,8.253768535265449799e-16
5.514205739240296555e-01,8.157949234560714032e-16
5.616929824163804374e-01,8.069956279052562834e-16
5.721567555063246102e-01,7.989236383207177800e-16
5.828154581230839959e-01,7.915265347644870540e-16
5.936727216069119795e-01,7.847547759719831412e-16
6.047322449462643190e-01,7.785616544343577123e-16
6.159977960380161877e-01,7.729032375667815182e-16
6.274732129711574347e-01,7.677382963309941621e-16
6.391624053343999412e-01,7.630282228916551614e-16
6.510693555481454897e-01,7.587369390090228116e-16
6.631981202212668958e-01,7.548307969158326585e-16
6.755528315331639222e-01,7.512784744063325994e-16
6.881376986415662644e-01,7.480508657934097129e-16
7.009570091165617800e-01,7.451209702784818915e-16
7.140151304013395706e-01,7.424637791402623570e-16
7.273165113001454074e-01,7.400561629932099782e-16
7.408656834939559843e-01,7.378767602033886180e-16
7.546672630843886953e-01,7.359058673857962275e-16
7.687259521663728501e-01,7.341253327486211616e-16
7.830465404301183430e-01,7.325184529004017368e-16
7.976339067929273385e-01,7.310698735984788397e-16
8.124930210614047521e-01,7.297654947931358672e-16
8.276289456246344045e-01,7.285923802121343982e-16
8.430468371788967241e-01,7.275386716350839572e-16
8.587519484845170803e-01,7.265935079257853059e-16
8.747496301554414933e-01,7.257469488225156113e-16
8.910453324821513421e-01,7.249899034301862148e-16
9.076446072885356875e-01,7.243140633131827570e-16
9.245531098233570333e-01,7.237118400522937313e-16
9.417766006869519035e-01,7.231763071022085299e-16
9.593209477938241525e-01,7.227011457664501362e-16
9.771921283717996953e-01,7.222805950932060515e-16
9.953962309984233370e-01,7.219094054873221166e-16
1.013939457675291811e+00,7.215827958298205084e-16
1.032828125941028574e+00,7.212964138959014622e-16
1.052068671023622892e+00,7.210462998647784212e-16
1.071667648032863296e+00,7.208288527192751594e-16
1.091631734193614811e+00,7.206407993393732324e-16
1.111967731120699021e+00,7.204791661013784840e-16
1.132682567136153784e+00,7.203412528027465313e-16
1.153783299629660863e+00,7.202246087415372529e-16
1.175277117462945276e+00,7.201270107887305211e-16
1.197171343418965694e+00,7.200464433010218716e-16
1.219473436696737023e+00,7.199810797310768433e-16
1.242190995452616242e+00,7.199292658014413432e-16
1.265331759388941713e+00,7.198895041172562056e-16
1.288903612390891462e+00,7.198604401015891584e-16
1.312914585212463958e+00,7.198408491454819284e-16
1.337372858212495075e+00,7.198296248727024746e-16
1.362286764141645401e+00,7.198257684266725158e-16
1.387664790981307128e+00,7.198283786940880042e-16
1.413515584835394190e+00,7.198366433863786983e-16
1.439847952876006643e+00,7.198498309063462392e-16
